# source: TM-100991 pdf p.65, Figure A10
# quantity: f10 -- exhaust pressure loss (Eq. 38, pdf p.24: P49 = Ps9 * f10(NGc))
# method: digitized -- generative model fit of the 18 printed 'x' glyphs
# x: NGC corrected gas generator speed, percent
# y: f10 = P49/PS9, exhaust pressure ratio, nondimensional. THE VALUES ARE f10
#    DIRECTLY -- USE THEM AS THEY STAND, DO NOT INVERT. Figure A10's printed
#    axis LABEL reads PS9/P49 and is inverted relative to what is plotted;
#    Eq. 38 (P49 = Ps9*f10) plus the expansion order P45 > P49 > Ps9 require
#    f10 > 1, and every plotted value is > 1. An earlier note on this file told
#    the consumer to take 1/y; that was wrong and would put the exhaust total
#    pressure below ambient. See open question #5.
# sigma_x: 1 sigma uncertainty on x, in x's own units, per point (see UNCERTAINTY)
# sigma_y: 1 sigma uncertainty on y, in y's own units, per point (see UNCERTAINTY)
# points: 18
# digitized: 2026-09-11 by tools/digitize_a6810.py -- reruns and reproduces this file
#            exactly; a re-digitisation of the 2026-09-10 extraction (see MOVEMENT)
#
# RASTER. `pdfimages -list -f 65` shows pdf p.65 is a single 300 dpi
# 1-bit CCITT image (2544x3300), so every render above 300 dpi is an upsample of that
# bitmap and can add no detail. This extraction works on the bitmap itself, pulled out
# with `pdfimages`, and takes its sub-pixel information from a model fitted to the binary
# ink rather than from interpolated grey. The page is NOT resampled at any point: the
# scan's rotation and keystone are a coordinate transform applied to the measured points,
# not a warp applied to the pixels, so no interpolation ever touches the data.
#
# GEOMETRY. The four frame lines are fitted sub-pixel by tracing the single ink run per
# row/column and least-squares fitting with outlier rejection:
#   left   x = 605.098 -0.001006 y   (-0.058 deg, 1607 samples, rms 0.88 px)
#   right  x = 2272.146 -0.001671 y   (-0.096 deg, 1523 samples, rms 1.04 px)
#   top    y = 278.915 +0.006967 x   (+0.399 deg, 1421 samples, rms 0.66 px)
#   bottom y = 2609.759 +0.010079 x   (+0.577 deg, 1308 samples, rms 0.36 px)
# The four edge slopes are not a common rotation, so the frame is a genuine
# quadrilateral; corners TL(604.814,283.128) TR(2271.653,294.741)
# BR(2267.746,2632.615) BL(602.466,2615.831) are mapped onto the unit
# square (u right, v up) by a homography, and every measured point is carried through
# it. NOT `digitize.py axes`, and NOT a pixel warp -- nothing is resampled.
#
