# source: TM-100991 pdf p.46, Figure 10, panel T45
# quantity: T45 vs time, Ballin real-time model (solid line) -- the replication target
# method: digitized -- native 300 dpi 1-bit scan, tools/digitize_fig910.py
# t_s: time, seconds (shared axis, 0 to 5.0)
# value: T45, axis range 1000.0 to 2000.0, no unit printed on the figure
# points: 713
# x tick check: worst interior major tick off by 0.0554 s
# NOT transcribed. Values carry read error.
t_s,value
1.92630,1256.06061
1.92930,1256.06061
1.93229,1256.06061
1.93529,1256.06061
1.93829,1256.06061
1.94128,1256.06061
1.94428,1256.06061
1.97424,1256.06061
1.97723,1256.06061
2.00120,1256.06061
2.00419,1256.06061
2.00719,1256.06061
2.01019,1256.06061
2.01318,1256.06061
2.01618,1256.06061
2.01917,1256.06061
2.02217,1256.06061
2.02516,1256.06061
2.02816,1256.06061
2.03116,1254.54545
2.03415,1256.06061
2.03715,1256.06061
2.04014,1256.06061
2.07310,1256.06061
2.07609,1254.54545
2.07909,1254.54545
2.10306,1256.06061
2.10605,1256.06061
2.10905,1256.06061
2.11204,1253.03030
2.11504,1253.03030
2.11803,1253.03030
2.12103,1253.03030
2.12403,1253.03030
2.12702,1256.06061
2.13002,1254.54545
2.13301,1253.03030
2.13601,1253.03030
2.13901,1253.03030
2.16597,1253.03030
2.16896,1253.03030
2.17196,1253.03030
2.19892,1253.03030
2.20192,1253.03030
2.20491,1253.03030
2.20791,1253.03030
2.21090,1253.03030
2.21390,1253.03030
2.21690,1253.03030
2.21989,1253.03030
2.22289,1253.03030
2.22588,1253.03030
2.22888,1253.03030
2.23188,1253.03030
2.23487,1253.03030
2.23787,1253.03030
2.24086,1253.03030
2.24386,1253.03030
2.27082,1256.06061
2.27382,1256.06061
2.29778,1256.06061
2.30078,1256.06061
2.30377,1256.06061
2.30677,1256.06061
2.30977,1256.06061
2.31276,1256.06061
2.31576,1256.06061
2.31875,1253.03030
2.32175,1253.03030
2.32475,1253.03030
2.32774,1253.03030
2.33074,1253.03030
2.33373,1253.03030
2.33673,1251.51515
2.37268,1251.51515
2.39964,1251.51515
2.40264,1251.51515
2.40563,1251.51515
2.40863,1251.51515
2.41162,1251.51515
2.41462,1251.51515
2.41762,1251.51515
2.42061,1251.51515
2.42361,1251.51515
2.42660,1251.51515
2.42960,1251.51515
2.43259,1251.51515
