# source: TM-100991 pdf p.46, Figure 10, panel T41
# quantity: T41 vs time, Ballin real-time model (solid line) -- the replication target
# method: digitized -- native 300 dpi 1-bit scan, tools/digitize_fig910.py
# t_s: time, seconds (shared axis, 0 to 5.0)
# value: T41, axis range 1500.0 to 2500.0, no unit printed on the figure
# points: 732
# x tick check: worst interior major tick off by 0.0449 s
# defect: the final sample at t=4.92510 s sits 0.467 s after its predecessor, against a median sample interval of 0.00300 s -- 156x. It is a re-acquisition artifact, not data.
#   Kept rather than deleted, per the provenance rule: consumers must window it out. validation/ stops at t < 4.6 for this reason. See open question #48.
# NOT transcribed. Values carry read error.
t_s,value
1.82744,1727.27273
1.83044,1727.27273
1.83343,1727.27273
1.83643,1725.75758
1.83942,1724.24242
1.84242,1724.24242
1.84542,1724.24242
1.84841,1722.72727
1.85141,1722.72727
1.85440,1722.72727
1.85740,1722.72727
1.88736,1724.24242
1.89035,1724.24242
1.89335,1721.21212
1.91732,1721.21212
1.92031,1721.21212
1.92331,1719.69697
1.92630,1718.18182
1.92930,1718.18182
1.93229,1719.69697
1.93529,1718.18182
1.93829,1718.18182
1.94128,1718.18182
1.94428,1718.18182
1.94727,1718.18182
1.95027,1718.18182
1.95327,1718.18182
1.95626,1718.18182
1.98622,1719.69697
1.98922,1719.69697
2.01318,1718.18182
2.01618,1718.18182
2.01917,1718.18182
2.02217,1716.66667
2.02516,1716.66667
2.02816,1716.66667
2.03116,1715.15152
2.03415,1715.15152
2.03715,1716.66667
2.04014,1716.66667
2.04314,1716.66667
2.04614,1718.18182
2.04913,1715.15152
2.05213,1715.15152
2.08508,1715.15152
2.08808,1715.15152
2.09107,1715.15152
2.11504,1713.63636
2.11803,1712.12121
2.12103,1712.12121
2.12403,1710.60606
2.12702,1710.60606
2.13002,1709.09091
2.13301,1709.09091
2.13601,1709.09091
2.13901,1709.09091
2.14200,1709.09091
2.14500,1710.60606
2.14799,1710.60606
2.15099,1710.60606
2.15398,1710.60606
2.18394,1710.60606
2.18694,1710.60606
2.18993,1712.12121
2.21390,1710.60606
2.21690,1710.60606
2.21989,1710.60606
2.22289,1710.60606
2.22588,1710.60606
2.22888,1710.60606
2.23188,1710.60606
2.23487,1710.60606
2.23787,1710.60606
2.24086,1710.60606
2.24386,1709.09091
2.24685,1709.09091
2.24985,1709.09091
2.25285,1709.09091
2.28280,1709.09091
2.28580,1709.09091
2.28880,1709.09091
2.30977,1709.09091
2.31276,1709.09091
2.31576,1709.09091
2.31875,1709.09091
2.32175,1709.09091
2.32475,1709.09091
2.32774,1709.09091
2.33074,1709.09091
2.33373,1707.57576
2.33673,1709.09091
2.33972,1709.09091
2.34272,1709.09091
2.34572,1707.57576
2.34871,1707.57576
2.35171,1707.57576
2.38167,1704.54545
2.38466,1704.54545
2.38766,1704.54545
2.40863,1704.54545
2.41162,1704.54545
2.41462,1703.03030
2.41762,1704.54545
2.42061,1704.54545
2.42361,1704.54545
2.42660,1704.54545
2.42960,1704.54545
2.43259,1704.54545
2.43559,1704.54545
2.43859,1704.54545
2.44158,1704.54545
2.44458,1704.54545
2.44757,1704.54545
2.45057,1704.54545
2.47753,1701.51515
2.48053,1701.51515
2.48352,1700.00000
2.48652,1700.00000
2.50749,1700.00000
2.51049,1700.00000
2.51348,1700.00000
2.51648,1700.00000
2.51947,1700.00000
2.52247,1700.00000
2.52546,1701.51515
2.52846,1701.51515
2.53146,1703.03030
2.53445,1701.51515
2.53745,1701.51515
2.54044,1701.51515
2.54344,1701.51515
2.54643,1701.51515
2.57639,1701.51515
2.57939,1701.51515
2.58238,1701.51515
2.60635,1698.48485
2.60935,1696.96970
2.61234,1696.96970
2.61534,1698.48485
2.61833,1696.96970
2.62133,1696.96970
2.62433,1698.48485
2.62732,1698.48485
2.63032,1698.48485
2.63331,1698.48485
2.63631,1698.48485
2.63930,1698.48485
2.64230,1696.96970
2.64530,1696.96970
2.64829,1696.96970
2.67525,1696.96970
2.67825,1696.96970
2.70222,1696.96970
2.70521,1695.45455
2.70821,1696.96970
2.71120,1696.96970
2.71420,1696.96970
2.71720,1696.96970
2.72019,1696.96970
2.72319,1696.96970
2.72618,1696.96970
2.72918,1695.45455
2.73217,1695.45455
2.73517,1695.45455
2.73817,1693.93939
2.74116,1693.93939
2.77412,1693.93939
2.77711,1695.45455
2.79808,1693.93939
2.80108,1693.93939
2.80407,1693.93939
2.80707,1693.93939
2.81007,1693.93939
2.81306,1693.93939
2.81606,1693.93939
2.81905,1693.93939
2.82205,1693.93939
2.82504,1693.93939
2.82804,1693.93939
2.83104,1693.93939
2.83403,1693.93939
2.83703,1693.93939
2.84002,1693.93939
2.86998,1693.93939
2.87298,1693.93939
2.87597,1690.90909
2.89694,1689.39394
2.89994,1687.87879
2.90294,1687.87879
2.90593,1687.87879
2.90893,1687.87879
2.91192,1687.87879
2.91492,1689.39394
2.91791,1689.39394
2.92091,1689.39394
2.92391,1689.39394
2.92690,1689.39394
2.92990,1689.39394
2.93289,1689.39394
2.93589,1689.39394
2.93889,1689.39394
2.94188,1689.39394
2.97184,1689.39394
2.97484,1689.39394
2.97783,1689.39394
2.99880,1689.39394
3.00180,1689.39394
3.00479,1687.87879
3.00779,1687.87879
3.01078,1687.87879
3.01378,1687.87879
3.01678,1689.39394
3.01977,1687.87879
3.02277,1687.87879
3.02576,1687.87879
3.02876,1687.87879
3.03176,1687.87879
3.03475,1687.87879
3.03775,1686.36364
3.04074,1686.36364
3.07370,1686.36364
3.07669,1686.36364
3.10066,1683.33333
3.10365,1683.33333
3.10665,1683.33333
3.10965,1684.84848
3.11264,1684.84848
3.11564,1684.84848
3.11863,1683.33333
3.12163,1683.33333
3.12463,1683.33333
3.12762,1683.33333
3.13062,1683.33333
3.13361,1683.33333
3.13661,1683.33333
3.13960,1683.33333
3.17256,1683.33333
3.17555,1683.33333
3.19952,1683.33333
3.20252,1683.33333
3.20551,1683.33333
3.20851,1683.33333
3.21150,1681.81818
3.21450,1681.81818
3.21750,1681.81818
3.22049,1681.81818
3.22349,1681.81818
3.22648,1681.81818
3.22948,1681.81818
3.23247,1681.81818
3.23547,1681.81818
3.23847,1681.81818
3.24146,1681.81818
3.27142,1680.30303
3.27442,1680.30303
3.27741,1680.30303
3.29838,1681.81818
3.30138,1681.81818
3.30437,1681.81818
3.30737,1680.30303
3.31037,1680.30303
3.31336,1681.81818
3.31636,1680.30303
3.31935,1680.30303
3.32235,1680.30303
3.32534,1680.30303
3.32834,1680.30303
3.33134,1680.30303
3.33433,1680.30303
3.33733,1678.78788
3.34032,1678.78788
3.37627,1680.30303
3.37927,1678.78788
3.40623,1678.78788
3.40923,1678.78788
3.41222,1678.78788
3.41522,1678.78788
3.41821,1678.78788
3.42121,1678.78788
3.42421,1675.75758
3.42720,1675.75758
3.43020,1674.24242
3.43319,1675.75758
3.43619,1674.24242
3.43919,1672.72727
3.44218,1675.75758
3.47513,1672.72727
3.47813,1674.24242
3.50210,1674.24242
3.50509,1674.24242
3.50809,1674.24242
3.51108,1674.24242
3.51408,1672.72727
3.51708,1672.72727
3.52007,1672.72727
3.52307,1672.72727
3.52606,1672.72727
3.52906,1672.72727
3.53206,1672.72727
3.53505,1672.72727
3.53805,1672.72727
3.54104,1672.72727
3.54404,1672.72727
3.57100,1672.72727
3.57400,1672.72727
3.57699,1672.72727
3.57999,1672.72727
3.59497,1672.72727
3.59796,1672.72727
3.60096,1672.72727
3.60395,1672.72727
3.60695,1672.72727
3.60995,1672.72727
3.61294,1672.72727
3.61594,1672.72727
3.61893,1672.72727
3.62193,1672.72727
3.62493,1672.72727
3.62792,1672.72727
3.63092,1672.72727
3.63391,1672.72727
3.63691,1672.72727
3.63990,1672.72727
3.64290,1672.72727
3.64590,1672.72727
3.67585,1672.72727
3.67885,1672.72727
3.70282,1669.69697
3.70581,1669.69697
3.70881,1669.69697
3.71180,1669.69697
3.71480,1669.69697
3.71780,1669.69697
3.72079,1669.69697
3.72379,1669.69697
3.72678,1669.69697
3.72978,1669.69697
3.73277,1669.69697
3.73577,1669.69697
3.73877,1669.69697
3.74176,1669.69697
3.77472,1669.69697
3.77771,1668.18182
3.79868,1669.69697
3.80168,1669.69697
3.80467,1668.18182
3.80767,1668.18182
3.81067,1668.18182
3.81366,1668.18182
3.81666,1668.18182
3.81965,1668.18182
3.82265,1668.18182
3.82564,1668.18182
3.82864,1668.18182
3.83164,1668.18182
3.83463,1668.18182
3.83763,1668.18182
3.84062,1668.18182
3.87058,1669.69697
3.87358,1668.18182
3.90054,1668.18182
3.90354,1668.18182
3.90653,1668.18182
3.90953,1668.18182
3.91252,1668.18182
3.91552,1668.18182
3.91851,1668.18182
3.92151,1668.18182
3.92451,1668.18182
3.92750,1668.18182
3.93050,1668.18182
3.93349,1666.66667
3.93649,1666.66667
3.93948,1666.66667
3.96645,1668.18182
3.96944,1668.18182
3.97244,1668.18182
3.99341,1666.66667
3.99641,1666.66667
3.99940,1666.66667
4.00240,1666.66667
4.00539,1666.66667
4.00839,1666.66667
4.01138,1666.66667
4.01438,1666.66667
4.01738,1666.66667
4.02037,1666.66667
4.02337,1666.66667
4.02636,1666.66667
4.02936,1666.66667
4.03235,1666.66667
4.03535,1666.66667
4.03835,1666.66667
4.06830,1663.63636
4.07130,1663.63636
4.08928,1662.12121
4.09227,1662.12121
4.09527,1662.12121
4.09826,1662.12121
4.10126,1662.12121
4.10425,1662.12121
4.10725,1662.12121
4.11025,1662.12121
4.11324,1662.12121
4.11624,1662.12121
4.11923,1663.63636
4.12223,1663.63636
4.12522,1662.12121
4.12822,1662.12121
4.13122,1662.12121
4.13421,1662.12121
4.13721,1662.12121
4.16417,1662.12121
4.16717,1662.12121
4.19413,1662.12121
4.19712,1662.12121
4.20012,1662.12121
4.20312,1662.12121
4.20611,1662.12121
4.20911,1662.12121
4.21210,1662.12121
4.21510,1662.12121
4.21809,1662.12121
4.22109,1662.12121
4.22409,1662.12121
4.22708,1662.12121
4.23008,1662.12121
4.23307,1662.12121
4.23607,1662.12121
4.26004,1659.09091
4.26303,1660.60606
4.26603,1660.60606
4.28999,1660.60606
4.29299,1660.60606
4.29599,1660.60606
4.29898,1660.60606
4.30198,1660.60606
4.30497,1659.09091
4.30797,1659.09091
4.31096,1659.09091
4.31396,1659.09091
4.31696,1659.09091
4.31995,1659.09091
4.32295,1660.60606
4.32594,1660.60606
4.32894,1660.60606
4.33194,1660.60606
4.33493,1660.60606
4.35890,1659.09091
4.36189,1659.09091
4.36489,1659.09091
4.36788,1659.09091
4.37088,1659.09091
4.38886,1659.09091
4.39185,1659.09091
4.39485,1659.09091
4.39784,1659.09091
4.40084,1659.09091
4.40383,1659.09091
4.40683,1659.09091
4.40983,1659.09091
4.41282,1659.09091
4.41582,1659.09091
4.41881,1659.09091
4.42181,1659.09091
4.42481,1659.09091
4.42780,1659.09091
4.43080,1659.09091
4.43379,1659.09091
4.45776,1660.60606
4.92510,1671.21212
