# source: TM-100991 pdf p.45, Figure 9, panel T41
# quantity: T41 vs time, Ballin real-time model (solid line) -- the replication target
# method: digitized -- native 300 dpi 1-bit scan, tools/digitize_fig910.py
# t_s: time, seconds (0 to 5.0). The vertical frames are fitted over THIS panel's rows: left column 598.59 (slope -0.97 m px/row), right 2256.25 (slope -10.39), width 1657.66 px against the page-wide 1671. The page is skewed; see `Panel.left_slope`.
# value: T41, axis range 2000.0 to 3000.0, no unit printed on the figure
# points: 627
# x tick check: worst interior major tick off by 0.0037 s
# frame tilt corrected: top +5.38 px, bottom +5.47 px across the panel (+1.64 % of panel height). The page is skewed; see `frame_tilt`.
# NOT transcribed. Values carry read error.
t_s,value
1.98166,2634.90624
2.03599,2635.08267
2.03901,2635.09247
2.04203,2635.10227
2.04505,2635.11207
2.04806,2636.63472
2.05107,2638.15737
2.05410,2636.65432
2.05711,2638.17697
2.06013,2638.18677
2.06315,2638.19657
2.06616,2638.20637
2.06918,2638.21617
2.07220,2638.22598
2.07522,2638.23578
2.07824,2638.24558
2.13257,2638.42200
2.13559,2638.43180
2.13861,2638.44160
2.14162,2639.96424
2.14463,2639.97404
2.14765,2639.98384
2.15067,2639.99364
2.15369,2640.00344
2.15671,2640.01324
2.15973,2640.02304
2.16274,2640.03285
2.16576,2640.04265
2.16878,2640.05245
2.17180,2640.06225
2.17482,2640.07205
2.17784,2640.08185
2.23819,2643.30353
2.24121,2643.31333
2.24423,2643.32313
2.24724,2643.33293
2.25027,2641.82990
2.25329,2641.83970
2.25631,2641.84950
2.25933,2641.85930
2.26234,2641.86910
2.26535,2643.39173
2.26837,2643.40153
2.27140,2641.89850
2.27442,2641.90830
2.27744,2640.40527
2.28046,2640.41507
2.34080,2646.66238
2.34382,2646.67218
2.34683,2646.68198
2.34985,2646.69178
2.35287,2646.70158
2.35589,2646.71138
2.35892,2645.20836
2.36193,2645.21816
2.36495,2645.22796
2.36797,2645.23776
2.37099,2645.24756
2.37401,2645.25736
2.37703,2645.26716
2.44341,2648.50839
2.44642,2650.03100
2.44944,2650.04080
2.45246,2650.05060
2.45548,2650.06040
2.45850,2650.07020
2.46151,2650.08000
2.46453,2650.08980
2.46755,2650.09960
2.47057,2650.10939
2.47359,2650.11919
2.47661,2650.12899
2.47962,2650.13879
2.48264,2650.14859
2.54300,2651.85738
2.54602,2651.86718
2.54904,2651.87698
2.55206,2651.88678
2.55507,2651.89658
2.55809,2651.90637
2.56111,2651.91617
2.56413,2651.92597
2.56715,2651.93577
2.57017,2651.94557
2.57318,2651.95537
2.57620,2651.96517
2.57922,2651.97497
2.58224,2651.98476
2.64261,2652.18074
2.64562,2652.19054
2.64864,2652.20034
2.65166,2652.21013
2.65468,2652.21993
2.65770,2652.22973
2.66072,2652.23953
2.66373,2652.24933
2.66675,2652.25913
2.66977,2652.26893
2.67279,2652.27872
2.67581,2652.28852
2.67883,2652.29832
2.68184,2652.30812
2.74220,2654.01689
2.74522,2654.02668
2.74824,2654.03648
2.75125,2655.55907
2.75427,2655.56887
2.75727,2657.09146
2.76030,2655.58847
2.76332,2655.59827
2.76634,2655.60806
2.76936,2655.61786
2.77237,2655.62766
2.77539,2655.63746
2.77841,2655.64726
2.78143,2655.65705
2.84180,2655.85301
2.84481,2655.86281
2.84783,2655.87261
2.85085,2655.88241
2.85387,2655.89221
2.85689,2655.90200
2.85991,2655.91180
2.86292,2655.92160
2.86594,2655.93140
2.86896,2655.94120
2.87197,2657.46378
2.87499,2657.47358
2.87800,2658.99616
2.88101,2659.00595
2.93836,2659.19211
2.94138,2659.20190
2.94440,2659.21170
2.94742,2659.22150
2.95044,2659.23129
2.95345,2659.24109
2.95647,2659.25089
2.95949,2659.26069
2.96251,2659.27048
2.96553,2659.28028
2.96855,2659.29008
2.97156,2659.29988
2.97458,2659.30967
2.97760,2659.31947
3.03794,2664.05373
3.04095,2664.06353
3.04397,2664.07332
3.05005,2658.04184
3.05307,2658.05164
3.05605,2664.11251
3.05908,2661.09677
3.06210,2661.10657
3.13753,2665.88978
3.14055,2665.89958
3.14356,2665.90937
3.14658,2665.91917
3.14960,2665.92896
3.15262,2665.93876
3.15564,2665.94856
3.15866,2665.95835
3.16167,2665.96815
3.16469,2665.97795
3.16771,2665.98774
3.17073,2665.99754
3.17375,2666.00733
3.17677,2666.01713
3.23714,2664.70030
3.24016,2664.71010
3.24318,2664.71989
3.24620,2664.72969
3.24921,2664.73949
3.25223,2664.74928
3.25525,2664.75908
3.25826,2666.28163
3.26128,2666.29143
3.26430,2666.30122
3.26731,2666.31102
3.27033,2666.32081
3.27335,2666.33061
3.27637,2666.34041
3.27939,2666.35020
3.33673,2666.53633
3.33975,2666.54613
3.34277,2666.55592
3.34579,2666.56572
3.34881,2666.57551
3.35182,2666.58531
3.35484,2666.59511
3.35786,2666.60490
3.36088,2666.61470
3.36390,2666.62449
3.36692,2666.63429
3.36993,2666.64409
3.37295,2666.65388
3.43933,2669.89487
3.44235,2669.90467
3.44537,2669.91446
3.44839,2669.92426
3.45140,2669.93406
3.45441,2671.45659
3.45743,2671.46638
3.46347,2671.48597
3.46648,2671.49577
3.46950,2671.50557
3.47253,2670.00262
3.47555,2670.01242
3.53592,2670.20833
3.53893,2670.21812
3.54195,2670.22792
3.56005,2671.79942
3.56307,2671.80922
3.56609,2671.81901
3.56910,2671.82881
3.57212,2671.83860
3.57514,2671.84840
3.63851,2673.56682
3.64153,2673.57661
3.64456,2672.07369
3.64757,2673.59620
3.65058,2673.60600
3.65360,2673.61579
3.65662,2673.62559
3.65965,2672.12266
3.66267,2672.13246
3.66569,2672.14225
3.66871,2672.15205
3.67171,2673.67456
3.67473,2673.68436
3.67775,2673.69415
3.73813,2672.37733
3.74114,2672.38713
3.74415,2673.90964
3.74717,2673.91943
3.75017,2675.44194
3.75319,2675.45174
3.75621,2675.46153
3.75922,2676.98404
3.76223,2676.99383
3.76525,2677.00363
3.76828,2675.50071
3.77129,2677.02322
3.77433,2674.00759
3.77735,2674.01738
3.84073,2674.22307
3.84375,2674.23286
3.84677,2674.24266
3.84979,2674.25245
3.85281,2674.26225
3.85582,2674.27204
3.85883,2675.79454
3.86185,2675.80434
3.86487,2675.81413
3.86787,2677.33663
3.87089,2677.34643
3.87391,2677.35622
3.87694,2675.85331
3.93728,2679.07460
3.94031,2677.57169
3.94331,2679.09419
3.94633,2679.10398
3.94935,2679.11377
3.95238,2677.61087
3.95540,2677.62066
3.95842,2677.63046
3.96142,2679.15295
3.96444,2679.16274
3.96746,2679.17254
3.97049,2677.66963
3.97351,2677.67943
3.97653,2677.68922
4.03689,2677.88510
4.03991,2677.89490
4.04293,2677.90469
4.04595,2677.91448
4.04896,2677.92428
4.05500,2677.94387
4.05802,2677.95366
4.06102,2679.47614
4.06404,2679.48594
4.06707,2677.98304
4.07009,2677.99284
4.07311,2678.00263
4.07613,2678.01242
4.13948,2681.24347
4.14250,2681.25326
4.14552,2681.26305
4.14854,2681.27285
4.15156,2681.28264
4.15458,2681.29243
4.15759,2681.30223
4.16061,2681.31202
4.16363,2681.32181
4.16665,2681.33161
4.16967,2681.34140
4.17267,2682.86388
4.17569,2682.87367
4.23605,2683.06953
4.23907,2683.07932
4.24209,2683.08912
4.24511,2683.09891
4.24813,2683.10870
4.25114,2683.11850
4.25416,2683.12829
4.25718,2683.13808
4.26925,2683.17726
4.27227,2683.18705
4.27530,2681.68417
4.33265,2681.87024
4.33567,2681.88003
4.33868,2681.88983
4.34170,2681.89962
4.34472,2681.90941
4.34774,2681.91921
4.35074,2683.44167
4.35375,2684.96413
4.35677,2684.97392
4.35978,2684.98371
4.36280,2684.99351
4.36582,2685.00330
4.36884,2685.01309
4.37186,2685.02289
4.37489,2683.52001
4.43223,2683.70608
4.43525,2683.71587
4.43827,2683.72566
4.44129,2683.73546
4.44431,2683.74525
4.44734,2682.24238
4.45036,2682.25217
4.45336,2683.77463
4.45638,2683.78442
4.45940,2683.79421
4.46242,2683.80401
4.46543,2683.81380
4.46845,2683.82359
4.47147,2683.83338
4.47449,2683.84318
