# source: TM-100991 pdf p.46, Figure 10, panel WFPH
# quantity: WFPH vs time, Ballin real-time model (solid line) -- the replication target
# method: digitized -- native 300 dpi 1-bit scan, tools/digitize_fig910.py
# t_s: time, seconds (shared axis, 0 to 5.0)
# value: WFPH, axis range 0.0 to 500.0, no unit printed on the figure
# points: 735
# x tick check: worst interior major tick off by 0.0345 s
# frame tilt corrected: top +11.12 px, bottom +12.11 px across the panel (+3.51 % of panel height). The page is skewed; see `frame_tilt`.
# NOT transcribed. Values carry read error.
t_s,value
0.84482,125.44348
0.84781,125.45422
0.85081,125.46496
0.85380,126.23118
0.85680,125.48644
0.85980,125.49718
0.86279,125.50792
0.86579,125.51866
0.86878,125.52940
0.87178,125.54014
0.87478,125.55088
0.87777,126.31709
0.88077,125.57236
0.88376,125.58310
0.88676,125.59384
0.88975,125.60458
0.89275,125.61532
0.89575,126.38152
0.89874,125.63680
0.90174,126.40300
0.90473,126.41374
0.90773,126.42447
0.91072,126.43521
0.91372,126.44595
0.91672,125.70124
0.91971,125.71198
0.92271,125.72272
0.92570,125.73346
0.92870,125.74420
0.93170,125.75494
0.93469,126.52112
0.93769,126.53186
0.94068,126.54260
0.94368,125.79790
0.94667,125.80864
0.94967,125.81937
0.95267,125.83011
0.95566,125.84085
0.95866,125.85159
0.96165,125.86233
0.96465,125.87307
0.96765,125.88381
0.97064,126.64997
0.97364,126.66071
0.97663,125.91603
0.97963,125.92677
0.98262,125.93750
0.98562,125.94824
0.98862,125.95898
0.99161,125.96972
0.99461,125.98046
0.99760,125.99120
1.00060,126.00194
1.00359,126.01268
1.00659,126.02341
1.00959,126.03415
1.01258,126.04489
1.01558,126.05563
1.01857,126.06637
1.02157,126.07711
1.02457,126.08785
1.02756,126.09858
1.03056,126.10932
1.03355,126.12006
1.03655,126.13080
1.03954,126.14154
1.04254,125.39688
1.04554,126.16301
1.04853,126.17375
1.05153,126.18449
1.05452,126.19523
1.05752,126.20596
1.06052,126.21670
1.06351,126.22744
1.06651,126.23818
1.06950,126.24892
1.07250,126.25965
1.07549,126.27039
1.07849,126.28113
1.08149,126.29187
1.08448,126.30260
1.08748,126.31334
1.09047,126.32408
1.09347,126.33482
1.09646,126.34555
1.09946,126.35629
1.10246,126.36703
1.10545,126.37777
1.10845,126.38850
1.11144,126.39924
1.11444,126.40998
1.11744,126.42071
1.12043,126.43145
1.12343,126.44219
1.12642,126.45293
1.12942,126.46366
1.13241,126.47440
1.13541,126.48514
1.13841,126.49587
1.14140,126.50661
1.14440,126.51735
1.14739,126.52808
1.15039,126.53882
1.15339,126.54956
1.15638,126.56029
1.15938,126.57103
1.16237,126.58177
1.16537,126.59250
1.16836,126.60324
1.17136,126.61398
1.17436,125.86938
1.17735,126.63545
1.18035,126.64619
1.18334,126.65692
1.18634,125.91233
1.18933,125.92307
